327	235	147	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
364	147	489	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
353	286	188	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
796	350	216	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
376	243	106	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
455	288	73	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
480	262	157	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
321	236	126	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
224	167	314	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
321	272	119	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
252	176	110	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
407	234	218	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
302	202	205	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
383	200	208	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
280	229	176	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
274	152	262	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
268	218	118	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
299	167	155	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
302	238	226	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
438	289	120	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
428	272	223	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
293	118	436	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
307	188	537	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
449	282	196	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
404	266	211	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
440	203	179	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	6	2090040
400	364	173	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
373	220	368	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
268	160	252	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
294	223	271	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
342	186	183	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
524	477	212	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
373	237	125	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
454	252	117	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
472	388	101	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
382	365	120	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
371	282	215	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
298	239	111	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
379	155	105	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
233	212	161	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
386	245	113	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
252	224	163	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
334	183	219	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
417	328	391	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
307	183	173	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
500	332	148	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
453	248	96	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	5	2090040
267	184	126	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
258	185	255	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
331	213	144	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	4	2090040
524	414	86	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
324	247	185	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
265	231	150	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
398	266	120	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
194	133	105	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
519	306	138	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
236	218	250	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	6	2090040
385	263	251	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
316	248	414	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
503	442	90	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
249	168	174	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
520	261	254	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
275	147	202	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
283	203	121	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
237	172	131	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
309	236	172	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
434	370	122	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
339	274	173	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
374	251	303	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
287	180	85	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
350	189	209	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
369	221	177	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
328	252	226	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
356	211	119	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
428	282	94	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
451	267	445	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
269	201	173	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
407	175	186	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
441	252	158	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
356	262	160	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
387	297	149	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
249	197	305	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
278	237	112	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
425	294	196	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
310	149	261	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	4	2090040
210	177	180	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
315	229	268	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
413	286	136	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
611	438	130	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
334	291	131	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
364	252	119	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	6	2090040
419	226	242	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	1	2090040
335	274	198	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
356	237	187	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
296	223	154	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
351	232	244	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	2	2090040
197	118	224	13000	TRUE	FALSE	FALSE	1100	0	0	0	0	0	0	FULL	3	2090040
